time,iter,P_t,T_t,rho_t,mu_t,h_sp,u_sp,X,Re_up,Nu_up,Pr_up,visc_up,P_t_in,T_t_in,T_in,T_wall,M_in,P_star,T_star,rho_star,Re_star,M_star,v_star,P_exit,T_exit,rho_exit,M_exit,v_exit,c_exit,m_gas,mdot,F_mdotv,F_pdiff,thrust,CF_ideal,visc_losses,CF_eff,eff_thrust,avg_thrust,cum_impulse,cum_eff_impulse,ISP,flow regimes,area ratios at shock,P_fg_t,T_fg_t,P_fg_exit,T_fg_exit,gas_type,Propellant,P_trip,T_trip
3.285999306037293,357,156668.3108501681,262.3766977077598,7.766608408477345,0.1287563306151097,393402.5925933778,373114.55943267414,1.0,1438.050257535681,10.47991357571262,0.7085255268842809,1.0397892170606692e-05,156651.47363143056,274.8099013420484,274.7363401276133,292.97315249253086,0.06493510218844736,90712.16656549275,258.4014116991523,4.529691119656475,14435.885942282674,1,154.04601417905587,618.2067277619168,147.28263502062268,0.054160181641173616,3.692656324330044,429.4550235376104,116.2997543822403,8.698601417494626e-05,0.023426132385765686,0.009984049660811511,0.0006546611740285889,0.0106387108348401,1.9239461702501162,0.0917113019595344,1.8322348682905818,0.01013158125038434,0.01800751630075444,59.33843588865234,57.159396785150236,46.293434703377436,Underexpanded,,193507.2484682629,257.2706832814351,32.224274495272695,174.15209560299832,R134a,R134a,389.56,169.85
3.295203785886137,358,156241.38188001077,262.29487026479336,7.747356143880816,0.12907629150233937,393348.027265466,373064.14344878244,1.0,1434.7273278109715,10.452472746126231,0.7084410704366466,1.0394685302072862e-05,156224.5455250608,274.75751483090465,274.6839586391795,292.97305149370675,0.06493907625588523,90464.94531312444,258.352153108514,4.517908740379533,14399.524368684119,1,154.0313307236475,616.521905899025,147.25455880006763,0.05401930320488572,3.692656324330044,429.4140884720611,116.28866884869645,8.677038881146513e-05,0.023364515346704782,0.009956839757726776,0.0006528770015030279,0.010609716759229804,1.923946170250116,0.09182678861208424,1.8321193816380317,0.010103332415868872,0.017986909616794763,59.43609281276461,57.25239270477827,46.28902207648935,Underexpanded,,192837.23169636287,257.206521854034,32.12451189632166,174.125834491242,R134a,R134a,389.56,169.85
3.304408265734981,359,155815.14788319307,262.2134054015145,7.728154517926641,0.12939699868582422,393293.75360220246,373013.745446382,1.0,1431.4124181767645,10.424979926958503,0.7083475369128776,1.0391353499953525e-05,155798.31275914193,274.70534181424875,274.63179063081054,292.97295052081176,0.06494303272231688,90218.12671154094,258.30309526492596,4.506136304604499,14363.05930072095,1,154.0167057174456,614.8398281159358,147.22659700053808,0.05387854366011939,3.692656324330044,429.3733163533137,116.27762744241156,8.655533060077838e-05,0.023302981718564233,0.009929674171579712,0.0006510957348703091,0.010580769906450021,1.9239461702501157,0.09194264836399445,1.8320035218861213,0.010075129976408423,0.01796633700648825,59.53348329615379,57.345129035620616,46.28462701457717,Underexpanded,,192169.98067447668,257.1423788027935,32.025462836210565,174.099544462549,R134a,R134a,389.56,169.85
3.313612745583825,360,155390.19824960022,262.1319950270636,7.709003462065346,0.12971845257572195,393239.52991631493,372963.3649307978,1.0,1428.1001875172171,10.397524324790894,0.7082539341352053,1.0388023926353154e-05,155373.3644871074,274.6531864804876,274.5796403090651,292.9728495768064,0.06494698671284946,89972.05192181244,258.25405404841337,4.494396733158475,14326.69154248217,1,154.00208427989088,613.1628194378009,147.1986446780446,0.05373817706444865,3.692656324330044,429.33255418336944,116.26658873033979,8.634083877513187e-05,0.02324162800648721,0.009902590451567921,0.0006493198362577875,0.010551910287825709,1.9239461702501166,0.0920586314722039,1.8318875387779128,0.010047013406855062,0.01794579842832021,59.63060814176489,57.43760656806508,46.280233025103854,Underexpanded,,191504.4039145486,257.07827704688697,31.926752588047023,174.07326196422656,R134a,R134a,389.56,169.85
3.322817225432669,361,154966.6800319958,262.0505068289219,7.689902828436772,0.13004065490945654,393185.2244682611,372913.001797814,1.0,1424.7972991119382,10.370148999116203,0.7081623488827786,1.0384691169869667e-05,154949.84767150352,274.6009645891821,274.5274234413679,292.97274866287455,0.06495094471771565,89726.80604553848,258.20495024840824,4.4826960573333725,14290.448286105711,1,153.98744279232906,611.4914598351288,147.17065668445457,0.05359827553225321,3.692656324330044,429.2917361172935,116.25553488116162,8.612691167849184e-05,0.023180479806997105,0.009875597964225435,0.0006475499198357025,0.010523147884061139,1.9239461702501164,0.0921746678381698,1.8317715024119465,0.010018992582928583,0.017925293868805682,59.72746824441013,57.52982618340036,46.27583301026403,Underexpanded,,190829.08067878138,257.0142863393121,31.828221202901393,174.046996381849,R134a,R134a,389.56,169.85
3.332021705281513,362,154545.04681610537,261.96753536656496,7.670852448144804,0.1303636077945744,393129.6837897671,372862.65621316794,1.0,1421.5131993732,10.342865370810859,0.7080692224260032,1.0381297749896949e-05,154528.2150641788,274.54778875578324,274.4742527225966,292.9726477793899,0.06495497665346431,89482.65125772545,258.15494946477037,4.471064173135366,14254.447478556809,1,153.97253241670327,609.827536040162,147.14215743161049,0.05345919652126738,3.692656324330044,429.2501684353937,116.24427803019883,8.59135474192218e-05,0.023119642256959824,0.009848725565309791,0.0006457878776964158,0.010494513443006207,1.9239461702501164,0.0922903722955903,1.831655797954526,0.009991098863278019,0.01790482339931312,59.8240647819197,57.621789051555204,46.27135219000967,Underexpanded,,190154.37597025267,256.9502930788253,31.728202397449955,174.02077624478068,R134a,R134a,389.56,169.85
3.341226185130357,363,154124.544027058,261.8843461542172,7.651852065888851,0.13068731483426013,393073.97748888953,372812.3309758487,1.0,1418.24624238894,10.315720350743776,0.70797044097153,1.0377902617287034e-05,154107.71274896376,274.4945564269272,274.4210254748154,292.97254692245673,0.06495903141247877,89239.15098814797,258.10489555893486,4.459460647790371,14218.576578689019,1,153.9576047535559,608.1680728108723,147.11362790038214,0.053320456588728526,3.692656324330044,429.20855255871896,116.23300812771683,8.570074313795513e-05,0.023058964636580106,0.009821925204609254,0.0006440305591536734,0.010465955763762927,1.9239461702501166,0.0924062343311299,1.8315399359189868,0.009963280805513036,0.017884386949764904,59.92039846084615,57.71349586895792,46.26686617456248,Underexpanded,,189482.28572514135,256.8863134640507,31.628392134765313,173.99455504566927,R134a,R134a,389.56,169.85
3.350430664979201,364,153705.2746881517,261.8011853204186,7.632901550234154,0.1310117775551976,393018.2762690068,372762.02656056074,1.0,1414.9558768760198,10.288646689463514,0.7078837359456828,1.037473539484652e-05,153688.4440081241,274.4413232518717,274.36779738703996,292.97244609069116,0.06496308484968141,88996.36504446616,258.05484085742523,4.447888398856202,14182.815271304637,1,153.9426754055586,606.5134777386473,147.0850979156385,0.05318209061901558,3.692656324330044,429.1669319849588,116.22173695322763,8.548849736262251e-05,0.022998460096469706,0.009795203464731988,0.0006422783958337331,0.010437481860565721,1.9239461702501162,0.09252222776349843,1.8314239424866177,0.009935545221738083,0.01786398447006847,60.016470052304406,57.80494739473869,46.26237965278935,Underexpanded,,188821.65620491296,256.8224220461209,31.52889427507275,173.96833943802585,R134a,R134a,389.56,169.85
3.359635144828045,365,153287.72151253,261.71915460745447,7.614000758938403,0.1313369976783962,392963.47477453016,372711.7429895059,1.0,1411.6682673352177,10.26165025462286,0.7077983284424698,1.0371611213629908e-05,153270.8921021267,274.38879156975526,274.31527073262737,292.97234528488775,0.0649670828676639,88754.5732683116,258.0054457637567,4.436349011509212,14147.132833533718,1,153.9279413731377,604.8656579544254,147.05694389161536,0.053044117565614925,3.692656324330044,429.1258559189935,116.21061323567649,8.527680850011011e-05,0.02293817165192962,0.009768591145876608,0.000640533407327329,0.010409124553203936,1.9239461702501157,0.09263839413985606,1.8313077761102596,0.009907923117362724,0.01784361600035026,60.11228062949848,57.896144673416345,46.25795182665293,Underexpanded,,188170.59991276736,256.758603803551,31.431014421031712,173.94216000359842,R134a,R134a,389.56,169.85
3.368839624676889,366,152871.7789351214,261.63803133189845,7.59514951440809,0.13166297754941994,392909.3947923245,372661.4779687426,1.0,1408.4020834985586,10.234750239157888,0.7077081326272108,1.0368412392081561e-05,152854.95134989012,274.33682014824217,274.2633042922371,292.97224450895345,0.06497103639888242,88513.71446294195,257.95657747836594,4.424840591852069,14111.527074229358,1,153.91336309404173,603.2241964001728,147.02909013573236,0.052906514783754376,3.692656324330044,429.08521406775407,116.19960710684406,8.50656745613706e-05,0.022878089657690434,0.009742081512548451,0.0006387951519833276,0.01038087666453178,1.9239461702501166,0.0927547407321819,1.8311914295179348,0.009880407608546587,0.017823281560743125,60.20783119957049,57.98708868614757,46.25357080702699,Underexpanded,,187522.21032795383,256.6948010192755,31.33447749715653,173.91601058038196,R134a,R134a,389.56,169.85
