Time (s),Chamber Pressure (psi),Chamber Temp (K),Mass Flow Rate (g/s),Exit Pressure (psi),Pressure Ratio,Exit Mach Number,Exit Velocity (m/s),Instantaneous Thrust (N),,"Critical Mach, Sub","Critical Mach, Sup","Critical PR, Sub","Critical PR, Sup",PR for Shock at Exit,Mach Behind Exit Shock
1.5389999999999413,38.95419650745455,179.08794866785527,0.12207637135549089,8.852506666200139,0.22725424883314077,1.6513474245369202,292.0714946807679,0.028683299072426418,,,,,,,
1.5399999999999412,38.928461645315586,179.0614154327499,0.12200476061374613,8.846658309435924,0.22725424883314074,1.6513474245369202,292.04985757800523,0.028653221423155302,,,,,,,
1.540999999999941,38.90274568984009,179.03488809443377,0.12193319718102287,8.840814249291315,0.2272542488331408,1.6513474245369202,292.0282236812947,0.028623165871068557,,,,,,,
1.541999999999941,38.87704862573843,179.00836665115952,0.12186168102256452,8.834974482291674,0.22725424883314074,1.6513474245369202,292.00659298992366,0.02859313239829637,,,,,,,
1.5429999999999409,38.85137043773449,178.98185110118047,0.12179021210364283,8.829139004965445,0.22725424883314083,1.6513474245369202,291.9849655031797,0.02856312098698477,,,,,,,
1.5439999999999408,38.82571111056563,178.95534144275055,0.12171879038955752,8.82330781384412,0.2272542488331408,1.6513474245369202,291.9633412203507,0.02853313161929553,,,,,,,
1.5449999999999406,38.80007062898267,178.92883767412437,0.12164741584563647,8.817480905462265,0.2272542488331408,1.6513474245369202,291.9417201407246,0.028503164277406175,,,,,,,
1.5459999999999405,38.77444897774989,178.90233979355713,0.12157608843723539,8.811658276357495,0.22725424883314077,1.6513474245369202,291.92010226358974,0.02847321894350989,,,,,,,
1.5469999999999404,38.748846141645025,178.87584779930472,0.12150480812973825,8.805839923070485,0.22725424883314077,1.6513474245369202,291.8984875882345,0.028443295599815677,,,,,,,
1.5479999999999403,38.72326210545924,178.84936168962372,0.12143357488855683,8.800025842144965,0.22725424883314077,1.6513474245369202,291.8768761139477,0.028413394228548192,,,,,,,
1.5489999999999402,38.697696853997115,178.82288146277125,0.12136238867913095,8.794216030127709,0.22725424883314077,1.6513474245369202,291.8552678400179,0.028383514811947726,,,,,,,
1.54999999999994,38.672150372076636,178.79640711700517,0.12129124946692836,8.788410483568542,0.2272542488331408,1.6513474245369202,291.8336627657346,0.02835365733227035,,,,,,,
1.55099999999994,38.64662264452918,178.76993865058392,0.12122015721744463,8.782609199020326,0.22725424883314074,1.6513474245369202,291.8120608903868,0.028323821771787664,,,,,,,
1.5519999999999399,38.62111365619951,178.74347606176664,0.12114911189620338,8.776812173038977,0.2272542488331408,1.6513474245369202,291.79046221326416,0.028294008112787015,,,,,,,
1.5529999999999398,38.59562339194576,178.71701934881307,0.1210781134687559,8.77101940218343,0.2272542488331408,1.6513474245369202,291.76886673365635,0.02826421633757127,,,,,,,
1.5539999999999397,38.57015183663941,178.6905685099836,0.12100716190068152,8.765230883015674,0.22725424883314077,1.6513474245369202,291.74727445085335,0.028234446428459025,,,,,,,
1.5549999999999395,38.544698975165275,178.6641235435393,0.12093625715758712,8.759446612100716,0.22725424883314077,1.6513474245369202,291.7256853641452,0.02820469836778431,,,,,,,
1.5559999999999394,38.51926479242151,178.6376844477418,0.12086539920510764,8.753666586006597,0.2272542488331408,1.6513474245369202,291.70409947282235,0.02817497213789691,,,,,,,
1.5569999999999393,38.4938492733196,178.6112512208535,0.1207945880089056,8.747890801304386,0.22725424883314077,1.6513474245369202,291.6825167761753,0.02814526772116204,,,,,,,
1.5579999999999392,38.468452402784294,178.58482386113732,0.12072382353467129,8.742119254568173,0.22725424883314077,1.6513474245369202,291.6609372734949,0.028115585099960518,,,,,,,
1.558999999999939,38.443074165753686,178.5584023668569,0.12065310574812281,8.736351942375073,0.22725424883314074,1.6513474245369202,291.639360964072,0.02808592425668871,,,,,,,
1.559999999999939,38.4177145471791,178.5319867362765,0.12058243461500583,8.730588861305211,0.22725424883314077,1.6513474245369202,291.617787847198,0.028056285173758473,,,,,,,
1.5609999999999389,38.392373532025154,178.50557696766103,0.12051181010109376,8.724830007941733,0.2272542488331408,1.6513474245369202,291.5962179221641,0.02802666783359717,,,,,,,
1.5619999999999388,38.36705110526971,178.479173059276,0.12044123217218754,8.71907537887079,0.22725424883314077,1.6513474245369202,291.574651188262,0.027997072218647667,,,,,,,
1.5629999999999387,38.34174725190387,178.45277500938764,0.12037070079411594,8.713324970681553,0.22725424883314077,1.6513474245369202,291.55308764478355,0.02796749831136831,,,,,,,
1.5639999999999386,38.316461956931974,178.42638281626273,0.12030021593273507,8.707578779966191,0.22725424883314077,1.6513474245369202,291.5315272910208,0.027937946094232894,,,,,,,
1.5649999999999384,38.291195205371565,178.39999647816876,0.12022977755392884,8.701836803319878,0.22725424883314083,1.6513474245369202,291.5099701262658,0.027908415549730645,,,,,,,
1.5659999999999383,38.26594698225337,178.37361599337382,0.12015938562360842,8.696099037340778,0.22725424883314074,1.6513474245369202,291.48841614981126,0.027878906660366222,,,,,,,
1.5669999999999382,38.24071727262135,178.34724136014665,0.12008904010771279,8.690365478630078,0.22725424883314077,1.6513474245369202,291.46686536094967,0.027849419408659738,,,,,,,
1.567999999999938,38.21550606153262,178.32087257675664,0.12001874097220827,8.684636123791934,0.22725424883314077,1.6513474245369202,291.44531775897394,0.027819953777146664,,,,,,,
1.568999999999938,38.19031333405746,178.29450964147384,0.11994848818308866,8.678910969433506,0.22725424883314074,1.6513474245369202,291.4237733431772,0.02779050974837788,,,,,,,
1.569999999999938,38.165139075279285,178.26815255256892,0.11987828170637525,8.673190012164943,0.22725424883314077,1.6513474245369202,291.4022321128527,0.027761087304919635,,,,,,,
1.5709999999999378,38.139983270294685,178.24180130831314,0.11980812150811669,8.667473248599375,0.2272542488331408,1.6513474245369202,291.38069406729386,0.027731686429353516,,,,,,,
1.5719999999999377,38.11484590421336,178.2154559069785,0.11973800755438911,8.66176067535292,0.22725424883314077,1.6513474245369202,291.3591592057945,0.027702307104276493,,,,,,,
1.5729999999999376,38.08972696215812,178.18911634683752,0.11966793981129592,8.656052289044673,0.2272542488331408,1.6513474245369202,291.3376275276485,0.02767294931230082,,,,,,,
1.5739999999999374,38.06462642926487,178.16278262616348,0.11959791824496788,8.650348086296706,0.2272542488331408,1.6513474245369202,291.31609903214996,0.027643613036054056,,,,,,,
1.5749999999999373,38.03954429068262,178.1364547432302,0.11952794282156318,8.644648063734067,0.22725424883314074,1.6513474245369202,291.29457371859326,0.027614298258179116,,,,,,,
1.5759999999999372,38.01448053157346,178.11013269631218,0.11945801350726729,8.63895221798478,0.22725424883314074,1.6513474245369202,291.27305158627286,0.02758500496133418,,,,,,,
1.5769999999999371,37.98943513711254,178.08381648368456,0.11938813026829281,8.633260545679834,0.22725424883314077,1.6513474245369202,291.25153263448357,0.02755573312819265,,,,,,,
1.577999999999937,37.96440809248804,178.05750610362313,0.1193182930708798,8.62757304345318,0.22725424883314077,1.6513474245369202,291.2300168625203,0.027526482741443238,,,,,,,
1.578999999999937,37.93939938290122,178.03120155440425,0.11924850188129538,8.621889707941742,0.22725424883314077,1.6513474245369202,291.20850426967826,0.027497253783789873,,,,,,,
1.5799999999999368,37.91440899356634,178.00490283430503,0.11917875666583398,8.616210535785395,0.22725424883314077,1.6513474245369202,291.18699485525286,0.02746804623795171,,,,,,,
1.5809999999999367,37.889436909710675,177.9786099416031,0.11910905739081715,8.610535523626979,0.2272542488331408,1.6513474245369202,291.1654886185396,0.027438860086663113,,,,,,,
1.5819999999999366,37.86448311657451,177.9523228745768,0.11903940402259362,8.604864668112281,0.22725424883314077,1.6513474245369202,291.14398555883423,0.027409695312673635,,,,,,,
1.5829999999999365,37.83954759941112,177.9260416315051,0.11896979652753925,8.599197965890049,0.22725424883314077,1.6513474245369202,291.1224856754329,0.027380551898748044,,,,,,,
1.5839999999999363,37.81463034348675,177.89976621066754,0.118900234872057,8.593535413611972,0.22725424883314077,1.6513474245369202,291.10098896763174,0.027351429827666245,,,,,,,
1.5849999999999362,37.7897313340806,177.87349661034438,0.1188307190225769,8.58787700793269,0.2272542488331408,1.6513474245369202,291.0794954347271,0.02732232908222327,,,,,,,
1.5859999999999361,37.764850556484866,177.8472328288165,0.11876124894555619,8.582222745509787,0.2272542488331408,1.6513474245369202,291.0580050760158,0.027293249645229393,,,,,,,
1.586999999999936,37.73998799600464,177.82097486436533,0.11869182460747887,8.576572623003784,0.22725424883314074,1.6513474245369202,291.0365178907944,0.027264191499509878,,,,,,,
1.587999999999936,37.71514363795797,177.79472271527305,0.11862244597485623,8.570926637078147,0.22725424883314077,1.6513474245369202,291.01503387836016,0.027235154627905198,,,,,,,
1.5889999999999358,37.690317467675804,177.7684763798224,0.11855311301422639,8.56528478439927,0.22725424883314077,1.6513474245369202,290.9935530380102,0.02720613901327089,,,,,,,
1.5899999999999357,37.665509470501995,177.7422358562968,0.11848382569215442,8.55964706163648,0.22725424883314077,1.6513474245369202,290.972075369042,0.027177144638477545,,,,,,,
1.5909999999999356,37.640719631793296,177.71600114298022,0.1184145839752325,8.55401346546204,0.22725424883314074,1.6513474245369202,290.9506008707532,0.02714817148641087,,,,,,,
1.5919999999999355,37.61594793691932,177.6897722381574,0.1183453878300795,8.54838399255113,0.22725424883314074,1.6513474245369202,290.92912954244173,0.02711921953997157,,,,,,,
1.5929999999999354,37.59119437126256,177.6635491401136,0.1182762372233413,8.542758639581862,0.22725424883314077,1.6513474245369202,290.9076613834056,0.02709028878207541,,,,,,,
1.5939999999999352,37.566458920218366,177.63733184713473,0.11820713212169073,8.537137403235265,0.22725424883314077,1.6513474245369202,290.88619639294313,0.027061379195653226,,,,,,,
1.5949999999999351,37.54174156919494,177.6111203575074,0.11813807249182738,8.531520280195291,0.22725424883314077,1.6513474245369202,290.8647345703528,0.0270324907636508,,,,,,,
1.595999999999935,37.51704230361327,177.58491466951872,0.11806905830047766,8.5259072671488,0.22725424883314077,1.6513474245369202,290.8432759149334,0.02700362346902893,,,,,,,
1.596999999999935,37.492361108907225,177.5587147814566,0.11800008951439477,8.520298360785572,0.22725424883314077,1.6513474245369202,290.8218204259836,0.026974777294763393,,,,,,,
1.5979999999999348,37.467697970523425,177.53252069160945,0.11793116610035874,8.514693557798294,0.22725424883314077,1.6513474245369202,290.8003681028027,0.026945952223844924,,,,,,,
1.5989999999999347,37.44305287392132,177.50633239826638,0.11786228802517634,8.509092854882562,0.22725424883314077,1.6513474245369202,290.77891894468996,0.02691714823927926,,,,,,,
1.5999999999999346,37.418425804573104,177.4801498997171,0.117793455255681,8.503496248736871,0.22725424883314074,1.6513474245369202,290.75747295094493,0.026888365324086987,,,,,,,
1.6009999999999345,37.393816747963776,177.453973194252,0.11772466775873296,8.497903736062627,0.22725424883314077,1.6513474245369202,290.7360301208673,0.02685960346130369,,,,,,,
1.6019999999999344,37.36922568959107,177.427802280162,0.11765592550121907,8.492315313564125,0.22725424883314077,1.6513474245369202,290.7145904537571,0.026830862633979845,,,,,,,
1.6029999999999343,37.34465261496548,177.40163715573877,0.11758722845005293,8.486730977948568,0.2272542488331408,1.6513474245369202,290.6931539489144,0.026802142825180807,,,,,,,
1.6039999999999341,37.32009750961022,177.37547781927447,0.11751857657217463,8.481150725926039,0.22725424883314077,1.6513474245369202,290.67172060563956,0.02677344401798681,,,,,,,
1.604999999999934,37.29556035906123,177.34932426906204,0.11744996983455097,8.47557455420952,0.22725424883314077,1.6513474245369202,290.65029042323306,0.02674476619549296,,,,,,,
1.605999999999934,37.27104114886715,177.32317650339496,0.11738140820417535,8.470002459514884,0.22725424883314077,1.6513474245369202,290.6288634009958,0.026716109340809247,,,,,,,
1.6069999999999338,37.24653986458933,177.29703452056734,0.11731289164806774,8.46443443856088,0.22725424883314077,1.6513474245369202,290.6074395382286,0.02668747343706046,,,,,,,
1.6079999999999337,37.22205649180179,177.27089831887395,0.11724442013327459,8.458870488069147,0.2272542488331408,1.6513474245369202,290.5860188342328,0.02665885846738623,,,,,,,
1.6089999999999336,37.197591016091216,177.24476789661017,0.11717599362686883,8.453310604764194,0.22725424883314074,1.6513474245369202,290.5646012883097,0.026630264414940968,,,,,,,
1.6099999999999335,37.173143423056985,177.21864325207204,0.11710761209595005,8.447754785373421,0.22725424883314074,1.6513474245369202,290.5431868997608,0.026601691262893936,,,,,,,
